transaction_id,store_id,customer_id,trip_id,channel_id,transaction_timestamp,sku_id,promo_id,quantity,unit_sales_price,gross_amount,discount_amount,net_amount,payment_method_id
5025,3282,43945209,1206958,NULL,"2011-01-01 17:42:28",9769711,OF-665830,1,4.9900,4.9900,0.1497,4.8403,NULL
5026,3615,43956498,955691,NULL,"2011-01-16 16:16:32",29851311,ISD-201101-29851311,1,1.9900,1.9900,0.0796,1.9104,NULL
5027,7294,43958294,958781,NULL,"2011-01-28 12:50:32",2411296,ISD-201101-2411296,1,3.9900,3.9900,0.1596,3.8304,NULL
5028,7171,43961957,683047,NULL,"2011-01-31 16:16:46",1958380,,-1,7.9800,-7.9800,0.0000,-7.9800,NULL
5029,7171,43961957,958772,NULL,"2011-01-28 15:44:49",1958380,ISD-201101-1958380,1,7.9800,7.9800,0.2394,7.7406,NULL
5030,7171,43961957,958772,NULL,"2011-01-28 15:44:49",2086158,ISD-201101-2086158,1,18.9900,18.9900,0.7596,18.2304,NULL
5031,3841,43975361,408355,NULL,"2011-01-14 17:09:06",2477339,ISD-201101-2477339,1,4.7900,4.7900,2.3950,2.3950,NULL
5032,3841,43975361,863034,NULL,"2010-01-09 22:27:14",36050711,ISD-201001-36050711,1,2.4900,2.4900,0.0747,2.4153,NULL
5033,3478,43975736,12532,NULL,"2010-01-04 17:02:21",8312011,ISD-201001-8312011,1,7.9900,7.9900,0.2397,7.7503,NULL
5034,7366,43977562,173536,NULL,"2011-01-26 09:44:12",36973911,ISD-201101-36973911,1,7.9900,7.9900,0.3995,7.5905,NULL
5035,7366,43977562,1143306,NULL,"2010-01-16 17:48:30",52493311,OF-34449,1,5.0000,5.0000,0.1500,4.8500,NULL
5036,7366,43977562,1341277,NULL,"2010-01-15 17:29:42",37105911,ISD-201001-37105911,1,5.2900,5.2900,0.2116,5.0784,NULL
5037,4848,43981416,410984,NULL,"2011-01-24 13:18:05",1336346,ISD-201101-1336346,1,9.9900,9.9900,0.3996,9.5904,NULL
5038,3723,44011357,320503,NULL,"2010-01-17 11:58:18",48055811,ISD-201001-48055811,1,6.4900,6.4900,0.2596,6.2304,NULL
5039,4819,44035354,675976,NULL,"2011-01-02 00:00:01",2233375,ISD-201101-2233375,1,21.9900,21.9900,1.0995,20.8905,NULL
5040,4819,44035354,675976,NULL,"2011-01-02 00:00:01",2484303,ISD-201101-2484303,1,21.9900,21.9900,0.8796,21.1104,NULL
5041,4819,44035354,677740,NULL,"2011-01-09 14:29:23",5294511,ISD-201101-5294511,1,5.7900,5.7900,0.2316,5.5584,NULL
5042,4819,44035354,677740,NULL,"2011-01-09 14:29:23",33170411,ISD-201101-33170411,1,0.0000,0.0000,0.0000,0.0000,NULL
5043,9423,44043841,594704,NULL,"2010-01-06 13:12:31",68457411,ISD-201001-68457411,1,14.9900,14.9900,0.5996,14.3904,NULL
5044,3329,44058819,597789,NULL,"2010-01-26 13:46:23",33170811,ISD-201001-33170811,1,0.0000,0.0000,0.0000,0.0000,NULL
5045,3329,44058819,597789,NULL,"2010-01-26 13:46:23",73041911,ISD-201001-73041911,1,7.4900,7.4900,0.2247,7.2653,NULL
5046,3793,44064791,37615,NULL,"2011-01-19 14:02:14",11346214,,-1,19.9900,-19.9900,0.0000,-19.9900,NULL
5047,3793,44064791,679584,NULL,"2011-01-17 17:30:36",11346214,ISD-201101-11346214,1,19.9900,19.9900,0.5997,19.3903,NULL
5048,9392,44073488,322719,NULL,"2010-01-30 17:46:45",37817115,ISD-201001-37817115,1,5.7900,5.7900,1.4475,4.3425,NULL
5049,4150,44088471,408594,NULL,"2011-01-15 12:16:42",2132595,ISD-201101-2132595,1,5.9900,5.9900,0.2396,5.7504,NULL
5050,4150,44088471,408594,NULL,"2011-01-15 12:16:42",2132624,ISD-201101-2132624,1,5.9900,5.9900,0.5990,5.3910,NULL
5051,4150,44088471,408594,NULL,"2011-01-15 12:16:42",28251315,ISD-201101-28251315,1,7.4900,7.4900,0.7490,6.7410,NULL
5052,3864,44089638,679058,NULL,"2011-01-15 17:27:17",31619112,ISD-201101-31619112,1,1.4900,1.4900,0.1490,1.3410,NULL
5053,3864,44089638,679058,NULL,"2011-01-15 17:27:17",96350411,ISD-201101-96350411,1,3.6900,3.6900,1.8450,1.8450,NULL
5054,3864,44089638,866864,NULL,"2010-01-31 14:45:56",54691311,OF-932806,1,1.0700,1.0700,0.0535,1.0165,NULL
5055,3864,44089638,866864,NULL,"2010-01-31 14:45:56",56575811,OF-476442,1,1.0700,1.0700,0.2140,0.8560,NULL
5056,9551,44092219,865181,NULL,"2010-01-21 17:01:02",37243111,ISD-201001-37243111,1,2.4900,2.4900,0.0747,2.4153,NULL
5057,3916,44106933,1342178,NULL,"2010-01-29 14:15:01",1195177,ISD-201001-1195177,1,24.9900,24.9900,0.7497,24.2403,NULL
5058,7014,44109368,1381632,NULL,"2011-01-09 12:11:52",53330711,ISD-201101-53330711,1,0.0000,0.0000,0.0000,0.0000,NULL
5059,4123,44127937,407158,NULL,"2011-01-09 14:10:46",32261411,ISD-201101-32261411,1,4.6900,4.6900,0.2345,4.4555,NULL
5060,7175,44148287,409960,NULL,"2011-01-20 18:40:49",2975443,ISD-201101-2975443,1,14.9900,14.9900,2.2485,12.7415,NULL
5061,7175,44148287,1143153,NULL,"2010-01-15 14:39:34",13000372,ISD-201001-13000372,1,3.0000,3.0000,0.0900,2.9100,NULL
5062,7175,44148287,1143154,NULL,"2010-01-15 12:13:15",10697311,ISD-201001-10697311,1,3.5900,3.5900,0.1795,3.4105,NULL
5063,7175,44148287,1207468,NULL,"2011-01-03 17:03:13",2122200,ISD-201101-2122200,1,11.9900,11.9900,0.3597,11.6303,NULL
5064,7175,44148287,1207468,NULL,"2011-01-03 17:03:13",38618611,ISD-201101-38618611,1,7.9900,7.9900,0.2397,7.7503,NULL
5065,3668,44155367,594302,NULL,"2010-01-04 18:03:48",31473111,ISD-201001-31473111,1,6.9900,6.9900,1.3980,5.5920,NULL
5066,3028,44161545,13224,NULL,"2010-01-23 11:25:10",54078811,ISD-201001-54078811,1,7.9900,7.9900,0.3995,7.5905,NULL
5067,3643,44163492,322808,NULL,"2010-01-31 14:08:01",51317011,ISD-201001-51317011,1,4.1900,4.1900,0.1257,4.0643,NULL
5068,3140,44164562,108858,NULL,"2010-01-10 12:58:46",13464011,ISD-201001-13464011,1,3.4900,3.4900,0.1047,3.3853,NULL
5069,7756,44165278,1381174,NULL,"2011-01-07 17:32:21",2034493,ISD-201101-2034493,1,1.9900,1.9900,0.0796,1.9104,NULL
5070,3691,44186730,1144210,NULL,"2010-01-24 13:42:15",41190611,ISD-201001-41190611,1,54.9900,54.9900,1.6497,53.3403,NULL
5071,7083,44213326,682455,NULL,"2011-01-29 20:30:48",34761811,OF-750541,1,5.9900,5.9900,0.1797,5.8103,NULL
5072,3643,44224059,171551,NULL,"2011-01-14 15:10:07",32132612,ISD-201101-32132612,1,8.9900,8.9900,0.8990,8.0910,NULL
5073,3390,44285617,110911,NULL,"2010-01-29 18:30:13",43677485,,-1,49.9900,-49.9900,0.0000,-49.9900,NULL
5074,4421,44297860,865764,NULL,"2010-01-24 13:04:00",44458795,ISD-201001-44458795,1,3.3900,3.3900,0.1695,3.2205,NULL
5075,3793,44299219,408332,NULL,"2011-01-14 15:37:13",2637234,ISD-201101-2637234,1,16.9900,16.9900,0.8495,16.1405,NULL
5076,3793,44299219,408332,NULL,"2011-01-14 15:37:13",13358213,ISD-201101-13358213,1,9.9900,9.9900,0.2997,9.6903,NULL
5077,9589,44302611,36865,NULL,"2011-01-05 18:27:56",1718384,ISD-201101-1718384,1,13.9900,13.9900,0.4197,13.5703,NULL
5078,9589,44302611,171680,NULL,"2011-01-14 19:01:16",2818411,ISD-201101-2818411,1,1.8900,1.8900,0.0945,1.7955,NULL
5079,9589,44302611,865804,NULL,"2010-01-24 15:22:24",58479612,ISD-201001-58479612,1,2.9900,2.9900,0.0897,2.9003,NULL
5080,7608,44331725,865056,NULL,"2010-01-20 21:37:11",90097411,OF-848233,1,14.9900,14.9900,0.5996,14.3904,NULL
5081,7608,44331725,958378,NULL,"2011-01-26 12:06:49",1587209,ISD-201101-1587209,1,3.3900,3.3900,0.1017,3.2883,NULL
5082,7608,44331725,958378,NULL,"2011-01-26 12:06:49",2303153,ISD-201101-2303153,1,3.4900,3.4900,0.1745,3.3155,NULL
5083,7608,44331725,958378,NULL,"2011-01-26 12:06:49",14523312,ISD-201101-14523312,1,0.0000,0.0000,0.0000,0.0000,NULL
5084,7608,44331725,958378,NULL,"2011-01-26 12:06:49",53375911,ISD-201101-53375911,1,2.7900,2.7900,0.1395,2.6505,NULL
5085,4123,44334766,172896,NULL,"2011-01-22 10:35:27",53043213,ISD-201101-53043213,1,1.8900,1.8900,0.0567,1.8333,NULL
5086,4123,44334766,173474,NULL,"2011-01-26 15:32:16",33170411,ISD-201101-33170411,1,0.0000,0.0000,0.0000,0.0000,NULL
5087,4123,44334766,173474,NULL,"2011-01-26 15:32:16",35110811,ISD-201101-35110811,1,3.9900,3.9900,0.7980,3.1920,NULL
5088,4123,44334766,1142773,NULL,"2010-01-12 11:38:57",38163015,ISD-201001-38163015,1,18.9900,18.9900,0.5697,18.4203,NULL
5089,4432,44386339,1380635,NULL,"2011-01-03 14:43:52",73093211,ISD-201101-73093211,1,3.9900,3.9900,0.1596,3.8304,NULL
5090,4725,44393156,1144938,NULL,"2010-01-30 18:16:42",23510811,ISD-201001-23510811,1,13.9900,13.9900,0.4197,13.5703,NULL
5091,3074,44395604,1340417,NULL,"2010-01-02 12:52:21",42877529,ISD-201001-42877529,1,9.9900,9.9900,0.3996,9.5904,NULL
5092,3074,44395604,1340417,NULL,"2010-01-02 12:52:21",92080911,ISD-201001-92080911,1,1.4900,1.4900,0.1490,1.3410,NULL
5093,3028,44414143,411084,NULL,"2011-01-25 11:40:40",2634394,ISD-201101-2634394,1,4.9900,4.9900,0.1497,4.8403,NULL
5094,3028,44414143,411084,NULL,"2011-01-25 11:40:40",90153411,ISD-201101-90153411,1,1.1900,1.1900,0.0357,1.1543,NULL
5095,4177,44422081,1208740,NULL,"2011-01-10 16:46:11",19013711,ISD-201101-19013711,1,0.0000,0.0000,0.0000,0.0000,NULL
5096,4825,44445221,682729,NULL,"2011-01-30 12:32:00",2064718,ISD-201101-2064718,1,14.9900,14.9900,0.4497,14.5403,NULL
5097,7321,44445979,13417,NULL,"2010-01-28 16:16:33",41222611,ISD-201001-41222611,1,9.9900,9.9900,2.4975,7.4925,NULL
5098,7321,44445979,865914,NULL,"2010-01-25 19:40:09",41222611,ISD-201001-41222611,1,9.9900,9.9900,2.4975,7.4925,NULL
5099,7372,44447988,682277,NULL,"2011-01-28 00:00:01",14334711,ISD-201101-14334711,1,3.7900,3.7900,0.1516,3.6384,NULL
5100,3201,44514880,407103,NULL,"2011-01-09 14:07:19",2561702,ISD-201101-2561702,1,12.0000,12.0000,0.3600,11.6400,NULL
5101,3201,44514880,1207958,NULL,"2011-01-06 10:55:56",1630037,ISD-201101-1630037,1,14.9800,14.9800,0.7490,14.2310,NULL
5102,3201,44514880,1211938,NULL,"2011-01-29 15:38:33",1438143,ISD-201101-1438143,1,11.4900,11.4900,1.1490,10.3410,NULL
5103,3155,44516398,675691,NULL,"2011-01-01 19:33:54",2379151,ISD-201101-2379151,1,3.2900,3.2900,0.1316,3.1584,NULL
5104,3155,44516398,675692,NULL,"2011-01-01 00:00:01",23625911,ISD-201101-23625911,1,19.9900,19.9900,0.5997,19.3903,NULL
5105,9746,44539132,170357,NULL,"2011-01-06 19:16:04",38632711,ISD-201101-38632711,1,7.4900,7.4900,0.2996,7.1904,NULL
5106,9746,44539132,1212506,NULL,"2011-01-31 12:38:43",30885911,ISD-201101-30885911,1,2.1900,2.1900,0.0876,2.1024,NULL
5107,7195,44571686,680684,NULL,"2011-01-21 11:40:33",11425211,ISD-201101-11425211,1,3.9900,3.9900,0.1197,3.8703,NULL
5108,4819,44579976,678625,NULL,"2011-01-13 14:47:20",14523312,ISD-201101-14523312,1,0.0000,0.0000,0.0000,0.0000,NULL
5109,3600,44667291,958252,NULL,"2011-01-26 12:09:22",20923722,ISD-201101-20923722,1,5.9900,5.9900,0.1797,5.8103,NULL
5110,3600,44667291,958252,NULL,"2011-01-26 12:09:22",42898591,ISD-201101-42898591,1,19.9900,19.9900,0.9995,18.9905,NULL
5111,3818,44669267,320307,NULL,"2010-01-16 11:30:54",48472211,ISD-201001-48472211,1,3.7900,3.7900,0.1895,3.6005,NULL
5112,3884,44708276,955328,NULL,"2011-01-15 13:18:40",37187911,ISD-201101-37187911,1,3.9900,3.9900,0.1197,3.8703,NULL
5113,9420,44729155,866121,NULL,"2010-01-26 12:10:32",1123110,ISD-201001-1123110,1,49.9900,49.9900,4.9990,44.9910,NULL
5114,9420,44729155,866121,NULL,"2010-01-26 12:10:32",10697311,ISD-201001-10697311,1,3.5900,3.5900,0.1795,3.4105,NULL
5115,9414,44739695,953122,NULL,"2011-01-06 15:47:20",2338816,ISD-201101-2338816,1,8.7900,8.7900,4.3950,4.3950,NULL
5116,4871,44744769,405920,NULL,"2011-01-04 11:25:40",2579535,ISD-201101-2579535,1,24.9900,24.9900,0.7497,24.2403,NULL
5117,4871,44744769,405936,NULL,"2011-01-04 18:04:18",2141964,,-1,16.9900,-16.9900,0.0000,-16.9900,NULL
5118,3862,44760072,681551,NULL,"2011-01-25 00:00:01",73274411,ISD-201101-73274411,1,12.9900,12.9900,0.3897,12.6003,NULL
5119,3861,44766353,110838,NULL,"2010-01-28 14:12:35",64179955,ISD-201001-64179955,1,10.9900,10.9900,0.5495,10.4405,NULL
5120,3861,44766353,681538,NULL,"2011-01-25 11:51:15",41250011,ISD-201101-41250011,1,4.5900,4.5900,0.1377,4.4523,NULL
5121,3264,44774087,596996,NULL,"2010-01-21 16:48:49",92701711,ISD-201001-92701711,1,3.9900,3.9900,0.5985,3.3915,NULL
5122,3884,44864205,681959,NULL,"2011-01-27 17:56:38",26017511,ISD-201101-26017511,1,4.9900,4.9900,0.1497,4.8403,NULL
5123,7699,44864205,1383546,NULL,"2011-01-27 14:21:37",2180684,ISD-201101-2180684,1,24.9900,24.9900,1.2495,23.7405,NULL
5124,4034,44868837,319201,NULL,"2010-01-09 13:13:56",41336111,ISD-201001-41336111,1,2.3900,2.3900,0.4780,1.9120,NULL
5125,4034,44868837,319201,NULL,"2010-01-09 13:13:56",56067511,ISD-201001-56067511,1,7.4900,7.4900,0.2247,7.2653,NULL
5126,7451,44869173,681186,NULL,"2011-01-23 11:05:35",1152921,ISD-201101-1152921,1,4.9900,4.9900,0.2495,4.7405,NULL
5127,4034,44873500,1383501,NULL,"2011-01-27 11:01:43",2500802,ISD-201101-2500802,1,12.9900,12.9900,0.5196,12.4704,NULL
5128,4150,44880070,1340431,NULL,"2010-01-02 15:30:14",33170811,ISD-201001-33170811,1,0.0000,0.0000,0.0000,0.0000,NULL
5129,4150,44880070,1382466,NULL,"2011-01-17 19:16:55",63815911,ISD-201101-63815911,1,1.2500,1.2500,0.0375,1.2125,NULL
5130,4150,44880070,1383397,NULL,"2011-01-26 11:29:19",47621611,ISD-201101-47621611,1,2.1900,2.1900,0.0657,2.1243,NULL
5131,3169,44880320,678558,NULL,"2011-01-13 12:14:14",54884811,ISD-201101-54884811,1,1.0700,1.0700,0.2140,0.8560,NULL
5132,9693,44885822,109326,NULL,"2010-01-14 14:13:25",72226511,ISD-201001-72226511,1,1.9900,1.9900,0.1990,1.7910,NULL
5133,9693,44885822,171485,NULL,"2011-01-13 16:41:30",1117057,ISD-201101-1117057,1,2.5900,2.5900,0.0777,2.5123,NULL
5134,9693,44885822,171485,NULL,"2011-01-13 16:41:30",30747211,ISD-201101-30747211,1,6.9900,6.9900,0.2097,6.7803,NULL
5135,9693,44885822,958577,NULL,"2011-01-27 18:54:54",10730311,ISD-201101-10730311,1,0.6900,0.6900,0.0276,0.6624,NULL
5136,4105,44904895,676779,NULL,"2011-01-05 11:18:52",41419811,ISD-201101-41419811,1,2.2900,2.2900,0.3435,1.9465,NULL
5137,4105,44912723,959027,NULL,"2011-01-29 18:27:13",25004611,ISD-201101-25004611,1,0.9900,0.9900,0.0297,0.9603,NULL
5138,3982,44992174,1211619,NULL,"2011-01-27 12:13:02",2168931,ISD-201101-2168931,1,6.9900,6.9900,0.2097,6.7803,NULL
5139,3865,45032320,405026,NULL,"2011-01-01 18:56:39",2411296,ISD-201101-2411296,1,3.9900,3.9900,0.1596,3.8304,NULL
5140,7676,45111591,320196,NULL,"2010-01-15 18:15:38",33295411,ISD-201001-33295411,1,2.6600,2.6600,0.0798,2.5802,NULL
5141,7676,45111591,595207,NULL,"2010-01-09 00:00:01",33295411,ISD-201001-33295411,1,2.6600,2.6600,0.0798,2.5802,NULL
5142,7676,45111591,595207,NULL,"2010-01-09 00:00:01",44680573,ISD-201001-44680573,1,7.9900,7.9900,0.2397,7.7503,NULL
5143,7676,45111591,595207,NULL,"2010-01-09 00:00:01",44770388,ISD-201001-44770388,1,4.7900,4.7900,0.1916,4.5984,NULL
5144,3117,45164767,864139,NULL,"2010-01-16 16:48:08",57227016,ISD-201001-57227016,1,4.2900,4.2900,0.2145,4.0755,NULL
5145,3115,45174473,322087,NULL,"2010-01-27 17:40:54",34759711,ISD-201001-34759711,1,1.9900,1.9900,0.0995,1.8905,NULL
5146,4034,45174473,598261,NULL,"2010-01-29 19:01:26",34759711,,-1,1.9900,-1.9900,0.0000,-1.9900,NULL
5147,7068,45192152,1143427,NULL,"2010-01-17 15:21:41",95757811,ISD-201001-95757811,1,8.7900,8.7900,0.4395,8.3505,NULL
5148,3207,45232334,319819,NULL,"2010-01-13 17:01:40",72537011,ISD-201001-72537011,1,3.9900,3.9900,0.1197,3.8703,NULL
5149,9614,45258883,597097,NULL,"2010-01-21 15:18:13",88973711,ISD-201001-88973711,1,69.9900,69.9900,2.7996,67.1904,NULL
5150,7031,45304389,110108,NULL,"2010-01-21 11:21:47",22809111,ISD-201001-22809111,1,4.9900,4.9900,0.2495,4.7405,NULL
5151,4481,45316897,863884,NULL,"2010-01-14 10:02:05",74869211,ISD-201001-74869211,1,3.4900,3.4900,0.1047,3.3853,NULL
5152,4098,45320886,109511,NULL,"2010-01-16 18:18:42",43419693,ISD-201001-43419693,1,7.9900,7.9900,0.3196,7.6704,NULL
5153,4098,45320886,322623,NULL,"2010-01-30 14:52:35",43419680,ISD-201001-43419680,1,7.9900,7.9900,0.3995,7.5905,NULL
5154,4481,45367715,861784,NULL,"2010-01-02 13:35:17",27442113,ISD-201001-27442113,1,10.9900,10.9900,0.4396,10.5504,NULL
5155,3570,45384462,170381,NULL,"2011-01-07 17:43:43",71280011,ISD-201101-71280011,1,0.9900,0.9900,0.0396,0.9504,NULL
5156,3570,45384462,1211265,NULL,"2011-01-25 20:48:27",1152921,ISD-201101-1152921,1,4.9900,4.9900,0.2495,4.7405,NULL
5157,3570,45384462,1211265,NULL,"2011-01-25 20:48:27",88234211,ISD-201101-88234211,1,1.1900,1.1900,0.0476,1.1424,NULL
5158,4098,45387880,596306,NULL,"2010-01-17 00:00:01",44799311,ISD-201001-44799311,1,5.4900,5.4900,0.2745,5.2155,NULL
5159,3593,45463763,407867,NULL,"2011-01-12 12:13:34",63815911,ISD-201101-63815911,1,1.2500,1.2500,0.0375,1.2125,NULL
5160,3597,45496713,109251,NULL,"2010-01-14 10:20:55",33941311,ISD-201001-33941311,1,9.9900,9.9900,0.4995,9.4905,NULL
5161,7165,45507033,597859,NULL,"2010-01-26 16:43:02",43394427,ISD-201001-43394427,1,14.9900,14.9900,0.5996,14.3904,NULL
5162,3351,45556340,174238,NULL,"2011-01-31 11:54:46",63101811,ISD-201101-63101811,1,3.5900,3.5900,0.1077,3.4823,NULL
5163,3959,45556340,1143507,NULL,"2010-01-18 10:27:00",1162323,ISD-201001-1162323,1,16.9900,16.9900,2.5485,14.4415,NULL
5164,3351,45556421,322397,NULL,"2010-01-29 14:13:00",42341511,ISD-201001-42341511,1,0.0000,0.0000,0.0000,0.0000,NULL
5165,3351,45556421,958245,NULL,"2011-01-26 13:55:36",37430311,ISD-201101-37430311,1,4.9900,4.9900,0.1497,4.8403,NULL
5166,3376,45582886,1142957,NULL,"2010-01-14 16:20:47",1293536,,-1,26.9900,-26.9900,0.0000,-26.9900,NULL
5167,7471,45604192,1470343,NULL,"2011-01-22 14:30:54",63815911,ISD-201101-63815911,1,1.2500,1.2500,0.0375,1.2125,NULL
5168,7471,45604192,1470343,NULL,"2011-01-22 14:30:54",89883111,ISD-201101-89883111,1,3.9900,3.9900,0.1995,3.7905,NULL
5169,3396,45623422,411516,NULL,"2011-01-27 13:19:55",2103318,ISD-201101-2103318,1,19.9900,19.9900,1.9990,17.9910,NULL
5170,3396,45623422,1145020,NULL,"2010-01-31 17:14:27",1189143,OF-659967,1,6.9900,6.9900,0.2097,6.7803,NULL
5171,3396,45623422,1208968,NULL,"2011-01-12 14:45:28",43588444,ISD-201101-43588444,1,24.9900,24.9900,0.7497,24.2403,NULL
5172,3396,45629185,598375,NULL,"2010-01-30 12:16:35",44736511,ISD-201001-44736511,1,0.5900,0.5900,0.0236,0.5664,NULL
5173,3396,45629185,598375,NULL,"2010-01-30 12:16:35",69942611,ISD-201001-69942611,1,1.7900,1.7900,0.0895,1.7005,NULL
5174,3396,45629185,955968,NULL,"2011-01-17 15:22:23",39150912,ISD-201101-39150912,1,5.6500,5.6500,0.2260,5.4240,NULL
5175,3396,45640485,412208,NULL,"2011-01-30 17:20:05",2082379,ISD-201101-2082379,1,20.9900,20.9900,2.0990,18.8910,NULL
5176,3396,45640485,1141800,NULL,"2010-01-04 20:51:48",25531111,ISD-201001-25531111,1,2.9900,2.9900,1.4950,1.4950,NULL
5177,3396,45640485,1382874,NULL,"2011-01-21 15:19:19",2082379,ISD-201101-2082379,1,20.9900,20.9900,2.0990,18.8910,NULL
5178,9414,45642619,36716,NULL,"2011-01-03 20:37:02",2310044,,-1,17.9900,-17.9900,0.0000,-17.9900,NULL
5179,9462,45643749,1208783,NULL,"2011-01-10 16:22:20",37187911,ISD-201101-37187911,1,3.9900,3.9900,0.1197,3.8703,NULL
5180,4410,45699901,321548,NULL,"2010-01-23 18:38:35",54022911,ISD-201001-54022911,1,0.5000,0.5000,0.0200,0.4800,NULL
5181,3874,45701254,172731,NULL,"2011-01-21 19:17:24",90893111,ISD-201101-90893111,1,2.6900,2.6900,0.1076,2.5824,NULL
5182,3874,45701254,959075,NULL,"2011-01-29 14:48:42",2265662,ISD-201101-2265662,1,2.4900,2.4900,0.2490,2.2410,NULL
5183,3820,45784133,866035,NULL,"2010-01-26 21:29:31",3964115,ISD-201001-3964115,1,2.9500,2.9500,0.4425,2.5075,NULL
5184,3943,45821856,110444,NULL,"2010-01-24 14:27:35",1018125,ISD-201001-1018125,1,16.9900,16.9900,0.6796,16.3104,NULL
5185,3943,45828204,598222,NULL,"2010-01-29 15:40:42",54022911,ISD-201001-54022911,1,0.5000,0.5000,0.0200,0.4800,NULL
5186,3943,45828204,957629,NULL,"2011-01-23 16:29:54",33170411,ISD-201101-33170411,1,0.0000,0.0000,0.0000,0.0000,NULL
5187,3943,45828510,321704,NULL,"2010-01-24 15:46:46",41530617,ISD-201001-41530617,1,15.2900,15.2900,0.4587,14.8313,NULL
5188,3943,45832274,408103,NULL,"2011-01-13 14:13:30",2057832,ISD-201101-2057832,1,8.5900,8.5900,0.4295,8.1605,NULL
5189,9423,45854400,174060,NULL,"2011-01-29 14:09:51",18681811,ISD-201101-18681811,1,4.2900,4.2900,0.1287,4.1613,NULL
5190,9423,45854400,174060,NULL,"2011-01-29 14:09:51",58741111,ISD-201101-58741111,1,2.9900,2.9900,0.2990,2.6910,NULL
5191,3529,45886931,1143683,NULL,"2010-01-20 19:28:00",8578211,ISD-201001-8578211,1,2.9900,2.9900,0.1196,2.8704,NULL
5192,3529,45886931,1143683,NULL,"2010-01-20 19:28:00",89934811,ISD-201001-89934811,1,2.5900,2.5900,0.0777,2.5123,NULL
5193,3561,45939278,682580,NULL,"2011-01-30 11:32:57",2026343,ISD-201101-2026343,1,14.9900,14.9900,0.4497,14.5403,NULL
5194,3561,45939278,682580,NULL,"2011-01-30 11:32:57",2026343,,-1,14.9900,-14.9900,0.0000,-14.9900,NULL
5195,3561,45939278,958966,NULL,"2011-01-29 17:24:55",2026343,ISD-201101-2026343,1,14.9900,14.9900,0.4497,14.5403,NULL
5196,3561,45939278,958966,NULL,"2011-01-29 17:24:55",2818411,ISD-201101-2818411,1,1.8900,1.8900,0.0945,1.7955,NULL
5197,4713,45973254,863899,NULL,"2010-01-14 14:26:01",97272111,OF-161324,1,14.9900,14.9900,0.5996,14.3904,NULL
5198,4713,45973836,1210609,NULL,"2011-01-21 17:31:36",10264211,ISD-201101-10264211,1,4.8900,4.8900,0.4890,4.4010,NULL
5199,4713,45974336,169543,NULL,"2011-01-02 16:21:41",1305242,ISD-201101-1305242,1,5.2900,5.2900,0.5290,4.7610,NULL
5200,4713,45974336,169543,NULL,"2011-01-02 16:21:41",2338816,ISD-201101-2338816,1,8.7900,8.7900,4.3950,4.3950,NULL
5201,4713,45974336,169543,NULL,"2011-01-02 16:21:41",16445411,ISD-201101-16445411,1,11.4900,11.4900,0.4596,11.0304,NULL
5202,4713,45974336,169543,NULL,"2011-01-02 16:21:41",33300211,ISD-201101-33300211,1,1.9900,1.9900,0.0597,1.9303,NULL
5203,4713,45976656,320016,NULL,"2010-01-14 18:33:18",51317011,ISD-201001-51317011,1,4.1900,4.1900,0.1257,4.0643,NULL
5204,4713,45976656,321187,NULL,"2010-01-21 16:23:08",41434311,ISD-201001-41434311,1,6.2900,6.2900,0.2516,6.0384,NULL
5205,4713,45976656,322462,NULL,"2010-01-29 18:16:53",13338711,ISD-201001-13338711,1,14.9900,14.9900,0.4497,14.5403,NULL
5206,9589,45981281,959290,NULL,"2011-01-29 19:49:14",1505356,ISD-201101-1505356,1,2.9900,2.9900,0.1196,2.8704,NULL
5207,4065,45993661,322433,NULL,"2010-01-29 16:36:04",44770388,ISD-201001-44770388,1,4.7900,4.7900,0.1916,4.5984,NULL
5208,4065,45993661,322433,NULL,"2010-01-29 16:36:04",59360411,ISD-201001-59360411,1,19.9900,19.9900,0.7996,19.1904,NULL
5209,4065,45993661,594116,NULL,"2010-01-03 10:45:18",1252656,ISD-201001-1252656,1,4.9900,4.9900,0.1497,4.8403,NULL
5210,3573,46002923,594057,NULL,"2010-01-03 14:01:00",1535152,ISD-201001-1535152,1,7.9800,7.9800,0.3192,7.6608,NULL
5211,3573,46002923,594057,NULL,"2010-01-03 14:01:00",96018611,ISD-201001-96018611,1,4.9900,4.9900,0.2495,4.7405,NULL
5212,3141,46018138,1212349,NULL,"2011-01-31 17:11:16",2634405,ISD-201101-2634405,1,6.9900,6.9900,1.0485,5.9415,NULL
5213,9392,46023318,1382765,NULL,"2011-01-19 14:23:38",23191011,ISD-201101-23191011,1,7.7900,7.7900,0.3895,7.4005,NULL
5214,9392,46026679,411460,NULL,"2011-01-26 15:58:57",25554211,ISD-201101-25554211,1,1.9900,1.9900,0.0597,1.9303,NULL
5215,4893,46052393,866913,NULL,"2010-01-31 19:15:59",34749211,ISD-201001-34749211,1,3.4900,3.4900,0.6980,2.7920,NULL
5216,3837,46053778,1144289,NULL,"2010-01-25 16:42:33",82284611,ISD-201001-82284611,1,23.9900,23.9900,4.7980,19.1920,NULL
5217,4383,46091766,955502,NULL,"2011-01-15 16:37:45",9769711,OF-665830,1,4.9900,4.9900,0.1497,4.8403,NULL
5218,4383,46092288,681075,NULL,"2011-01-23 17:00:01",2082379,ISD-201101-2082379,1,20.9900,20.9900,2.0990,18.8910,NULL
